PETPROFILE_ID,PETPROFILE_CUSTOMER_ID,PETPROFILE_MASTER_ID,PETPROFILE_CUSTOMER_MASTER_ID,PETPROFILE_SUBMITTER_ID,PETPROFILE_SUBMITTER_TYPE,PETPROFILE_SUBMITTER_LOGON,PETPROFILE_SUBMITTER_REGISTRATION_DTTM,PETPROFILE_PETNAME,PETPROFILE_PETTYPE_ID,PETPROFILE_PETTYPE_DESCRIPTION,PETPROFILE_PETBREED_ID,PETPROFILE_PETBREED_DESCRIPTION,PETPROFILE_PETBREED_SIZE_TYPE,PETPROFILE_GENDER,PETPROFILE_WEIGHT_TYPE,PETPROFILE_WEIGHT,PETPROFILE_SIZE_TYPE,PETPROFILE_BIRTHDAY,PETPROFILE_BIRTHDAY_ESTIMATED,PETPROFILE_LIFESTAGE,PETPROFILE_ADOPTED,PETPROFILE_ADOPTION_DTTM,PETPROFILE_STATUS,PETPROFILE_STATUS_REASON,PETPROFILE_CREATED_DTTM,PETPROFILE_UPDATED_DTTM,PETPROFILE_PET_ALLERGY_COUNT,PETPROFILE_PET_PHOTO_COUNT,PETPROFILE_LAST_ADDED_DTTM,DW_CREATE_DTTM,DW_UPDATE_DTTM,PETPROFILE_PETPHOTO_URL,PETPROFILE_MED_CONDITION_LIST,PETPROFILE_MEDICATION_LIST,PETPROFILE_FIRST_BIRTHDAY,PETPROFILE_SEVEN_BIRTHDAY,DW_SITE_ID,PETPROFILE_WEIGHT_UOM,PETPROFILE_WEIGHT_METRIC,PETPROFILE_WEIGHT_METRIC_UOM
130248611,117426839,130248611,71763162,117426839,R,,2020-11-03 01:59:18.000,Cali,2,Cat,1096,Mixed,,FMLE,,2,UNK,,false,,false,,1,,2024-09-21 20:57:24.238,2024-10-19 13:24:09.654,0.00,1.00,2024-10-19 13:19:05.842,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/117426839/4427889495177AD075AC60A89616CD31,None,None,,,10,LBR,0.91,KG
131304354,117426839,131304354,71763162,117426839,R,,2020-11-03 01:59:18.000,Smokey,2,Cat,1096,Mixed,,FMLE,,2,UNK,,false,,false,,1,,2024-10-19 13:25:24.845,2024-10-19 13:29:51.194,0.00,1.00,2024-10-19 13:29:51.413,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/117426839/24E49F0B6EE980B6E862DAD990A9AECE,None,None,,,10,LBR,0.91,KG
104585322,117426839,104585322,71763162,117426839,R,,2020-11-03 01:59:18.000,Sylvester,2,Cat,-1,UNKNOWN,UNK,MALE,,14,UNK,2022-07-30,false,,false,,2,2,2022-11-12 17:18:50.714,2023-09-28 23:39:40.941,0.00,1.00,2023-07-01 03:41:10.110,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/117426839/3D13BD48413A33466AED9E3372C51425,None,None,2023-07-30,2029-07-30,10,LBR,6.35,KG
104585413,117426839,104585413,71763162,117426839,R,,2020-11-03 01:59:18.000,Charlie ,2,Cat,590,American- Shorthair,,MALE,,16,UNK,2022-04-15,false,A,false,,1,2,2022-11-12 17:21:09.116,2025-05-28 13:46:17.582,0.00,1.00,2025-05-28 13:45:46.866,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/117426839/AB2E8EF3ECA990F2D3A0EA82A8C2DA86,None,None,2023-04-15,2029-04-15,10,LBR,7.26,KG
104586852,117426839,104586852,71763162,117426839,R,,2020-11-03 01:59:18.000,Bearcat ,2,Cat,740,Other,,MALE,,18,UNK,2022-04-15,false,A,false,,1,2,2022-11-12 17:57:02.066,2025-06-28 13:59:00.403,0.00,1.00,2023-07-01 03:43:55.350,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/117426839/4B805E496C20930271B095749A1EF1EC,None,None,2023-04-15,2029-04-15,10,LBR,8.16,KG
71920785,117426839,71920785,71763162,117426839,R,,2020-11-03 01:59:18.000,Jojo,1,Dog,850,Chihuahua,XS,MALE,,13,UNK,2006-11-06,false,,false,,0,0,2020-11-06 17:53:10.621,2023-05-29 18:16:59.133,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2007-11-06,2013-11-06,10,LBR,5.90,KG
71920798,117426839,71920798,71763162,96097766,A,kburns2,2020-05-10 21:09:45.430,Baby Girl,1,Dog,850,Chihuahua,XS,FMLE,H,14,SM,2012-11-06,false,A,false,2018-11-06 05:00:00.000,1,2,2020-11-06 17:53:30.544,2023-09-09 12:50:44.361,0.00,1.00,2023-07-01 03:33:18.832,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/117426839/887E37579CE0B20ABBA31123F09BA840,None,None,2013-11-06,2019-11-06,10,LBR,6.35,KG
61879904,14132221,61879904,15582949,22725141,A,jacevedo,2017-10-02 16:04:24.973,Maria,1,Dog,360,Australian Shepherd,M,FMLE,H,31,M,2019-08-12,true,P,true,2020-02-14 05:00:00.000,0,2,2020-05-12 13:30:54.067,2021-11-16 14:29:46.644,1.00,2.00,2020-05-12 13:30:54.453,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/289D7216E6D1E899FFAB868B14A78771,None,None,2020-08-12,2026-08-12,10,LBR,14.06,KG
55906704,14132221,55906704,15582949,14132221,R,,2017-02-14 15:39:51.000,Maria ,1,Dog,360,Australian Shepherd,M,FMLE,,45,M,2019-06-18,false,A,false,,1,,2020-02-18 13:29:18.869,2025-04-17 16:03:41.042,0.00,2.00,2022-09-26 22:03:13.531,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/02B03F4522B3DAF564435A1584954B92,None,None,2020-06-18,2026-06-18,10,LBR,20.41,KG
55906976,14132221,55906976,15582949,14132221,R,,2017-02-14 15:39:51.000,Sancho,1,Dog,360,Australian Shepherd,M,MALE,,55,M,2009-02-18,true,S,true,2009-02-18 05:00:00.000,1,,2020-02-18 13:34:35.890,2021-06-16 00:56:44.007,0.00,2.00,2020-02-18 13:34:36.106,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/43CEE8EF3613B386681928D7B8042985,Overweight,None,2010-02-18,2016-02-18,10,LBR,24.95,KG
96525711,29130040,96525711,15795354,29130040,R,,2018-01-22 17:48:03.000,Harley,1,Dog,547,Yorkshire Terrier,XS,MALE,,3,XS,2022-03-03,false,P,false,,1,,2022-05-04 03:21:26.125,2022-05-04 03:56:43.790,0.00,1.00,2022-05-04 03:56:43.960,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/29130040/D0B7293CA400A3D89A6E5C9EC7F0829E,,,2023-03-03,2029-03-03,10,LBR,1.36,KG
1265123,29130040,32873428,15795354,140433421,A,bprine,2021-03-28 12:17:43.000,Brutus,1,Dog,547,Yorkshire Terrier,XS,MALE,H,11,XS,2006-09-13,true,S,true,2006-09-06 04:00:00.000,0,0,2018-08-21 10:09:25.793,2021-11-29 21:43:55.947,0.00,2.00,2018-09-07 11:51:58.169,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/72200FC624089A472D5B9290471DBB06,None,None,2007-09-13,2013-09-13,10,LBR,4.99,KG
769504,29130040,32377968,15795354,143023978,A,aworkman,2021-04-18 14:03:17.241,Miss T,1,Dog,547,Yorkshire Terrier,XS,FMLE,,8,XS,2003-08-24,true,S,false,,0,0,2018-07-24 11:17:25.025,2021-06-16 12:36:10.601,0.00,2.00,2018-09-07 11:42:03.017,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/9DD0599100D8CFE0BCEBFDAB5DA6D158,,,2004-08-24,2010-08-24,10,LBR,3.63,KG
2235120,6497125,33843425,12567148,198565818,A,jprodocimo,2021-12-12 19:23:11.207,Sofie,1,Dog,850,Chihuahua,XS,FMLE,H,11,XS,2007-07-03,true,S,true,2007-06-01 04:00:00.000,0,0,2018-10-20 12:20:53.367,2022-09-23 16:23:00.312,0.00,2.00,2018-10-20 12:20:53.707,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/377A55403E2A561D719A278A1A484DCD,None,None,2008-07-03,2014-07-03,10,LBR,4.99,KG
5390985,55052097,37331477,30254642,22725141,A,jacevedo,2017-10-02 16:04:24.973,Rosie,1,Dog,490,American Pit Bull Terrier,M,FMLE,H,130,M,2010-05-05,true,S,true,2010-10-19 04:00:00.000,0,0,2019-05-05 11:41:04.439,2021-10-20 18:21:18.595,0.00,2.00,2019-05-05 11:41:04.553,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/DD3C21F7BDF8C6CAD40AAAE4F6DEFF24,None,None,2011-05-05,2017-05-05,10,LBR,58.97,KG
65437045,102681161,65437045,65434931,201491919,A,hpittman,2021-12-30 15:34:42.673,Molly,1,Dog,453,Rough Jack Russell Terrier,SM,FMLE,H,31,M,2012-07-09,true,S,true,2013-03-13 04:00:00.000,2,2,2020-07-09 15:14:57.368,2022-10-26 12:48:21.636,0.00,2.00,2022-10-26 12:48:21.936,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/4251D335B7DFFCADCA43DA9BFCF0155A,None,None,2013-07-09,2019-07-09,10,LBR,14.06,KG
65436877,102681161,65436877,65434931,102681161,R,,2020-07-09 18:45:49.039,Dolly,1,Dog,453,Rough Jack Russell Terrier,SM,FMLE,,32,M,2012-07-09,true,S,true,2013-03-13 04:00:00.000,2,2,2020-07-09 15:12:42.508,2022-10-26 12:47:37.297,0.00,2.00,2022-10-26 12:47:37.592,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/628536AD38BEF901D54862A42324AAC4,None,None,2013-07-09,2019-07-09,10,LBR,14.51,KG
116869183,79956732,116869183,52828049,79956732,R,,2019-12-17 01:53:32.726,coquette,1,Dog,586,Mixed / Unknown,,FMLE,,17,SM,2021-02-01,false,A,false,,1,,2023-10-04 21:06:31.863,2023-10-04 21:06:31.863,0.00,1.00,2023-10-04 21:06:32.118,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/79956732/F5F40D3692E1DDA314B535EA068B1E35,Other,Other,2022-02-01,2028-02-01,10,LBR,7.71,KG
53835147,79956732,53835147,52828049,96100221,A,smartinez11,2020-05-10 21:39:52.964,Annabelle,1,Dog,495,Miniature Poodle,XS,FMLE,H,17,XS,2008-06-04,true,S,true,2011-05-01 04:00:00.000,0,0,2020-01-06 20:23:22.004,2022-07-14 12:55:21.332,0.00,2.00,2020-01-06 20:23:22.339,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/83F76D62CA04DFFB35902146CDFCF5E4,Liver Disease,APOQUEL,2009-06-04,2015-06-04,10,LBR,7.71,KG
67042243,79956732,67042243,52828049,79956732,R,,2019-12-17 01:53:32.726,Scamp,1,Dog,496,Poodle,L,MALE,,13,L,2018-03-04,true,A,true,2019-09-15 04:00:00.000,1,,2020-08-04 21:16:45.401,2021-06-16 08:36:33.971,0.00,2.00,2020-08-04 21:16:45.700,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/F5F40D3692E1DDA314B535EA068B1E35,Other,None,2019-03-04,2025-03-04,10,LBR,5.90,KG
142035737,5687543,142035737,12263591,5687543,R,,2015-11-26 04:38:24.000,Tabitha,2,Cat,590,American- Shorthair,,FMLE,,3,UNK,2025-05-13,false,,false,2025-07-15 04:00:00.000,1,,2025-07-17 01:04:41.219,2025-07-17 01:16:20.031,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2026-05-13,2032-05-13,10,LBR,1.36,KG
122369535,5687543,122369535,12263591,5687543,R,,2015-11-26 04:38:24.000,Miss Kitty,2,Cat,636,Angora,,FMLE,,7,UNK,2024-03-17,false,A,false,,1,,2024-03-02 11:06:45.886,2025-07-17 01:11:24.106,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,Sensitive Stomach,None,2025-03-17,2031-03-17,10,LBR,3.18,KG
122369528,5687543,122369528,12263591,5687543,R,,2015-11-26 04:38:24.000,Mon Amour,2,Cat,-1,UNKNOWN,UNK,UNKN,,22,UNK,,false,,false,,0,2,2024-03-02 11:06:06.300,2024-12-13 21:08:30.831,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,,,10,LBR,9.98,KG
1725931,5687543,33334236,12263591,100516336,A,kdehaney,2020-06-21 18:20:14.972,Brigetta,1,Dog,435,German Shepherd,L,FMLE,H,46,SM,2005-06-17,true,S,true,2005-06-01 04:00:00.000,0,0,2018-09-17 09:19:56.963,2021-11-02 17:26:48.295,0.00,2.00,2019-02-14 10:19:34.081,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/57B55E44F7B490294061DD3EA4E8DBC6,None,None,2006-06-17,2012-06-17,10,LBR,20.87,KG
4019381,5687543,35627686,12263591,5687543,R,,2015-11-26 04:38:24.000,Moe-Moe,2,Cat,638,Domestic,,MALE,,13,UNK,2008-06-01,false,,false,,0,0,2019-02-14 10:07:28.351,2022-10-19 16:45:35.702,0.00,2.00,2019-02-14 10:07:28.501,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/E2EDD381C1CC247FB4D46F606792E2D5,None,None,2009-06-01,2015-06-01,10,LBR,5.90,KG
4019404,5687543,35627709,12263591,5687543,R,,2015-11-26 04:38:24.000,Milty,2,Cat,638,Domestic,,MALE,,13,UNK,2008-06-01,false,,false,,0,0,2019-02-14 10:09:18.113,2023-10-20 12:28:55.872,0.00,2.00,2019-02-14 10:09:18.302,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/02B65168C7F92C12771911CB38291A28,Bladder/Kidney Stones,None,2009-06-01,2015-06-01,10,LBR,5.90,KG
113317838,9592823,113317838,13835860,9592823,R,,2016-08-14 14:44:12.000,Junior,1,Dog,439,Golden Retriever,L,MALE,,10,XS,2023-05-04,false,P,false,,1,,2023-06-28 13:28:03.843,2025-01-22 14:50:17.845,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2024-05-04,2030-05-04,10,LBR,4.54,KG
